,id,ad,education,ofjobs,yearsexp,honors,volunteer,military,empholes,occupspecific,occupbroad,workinschool,email,computerskills,specialskills,firstname,sex,race,h,l,call,city,kind,adid,fracblack,fracwhite,lmedhhinc,fracdropout,fraccolp,linc,col,expminreq,schoolreq,eoe,parent_sales,parent_emp,branch_sales,branch_emp,fed,fracblack_empzip,fracwhite_empzip,lmedhhinc_empzip,fracdropout_empzip,fraccolp_empzip,linc_empzip,manager,supervisor,secretary,offsupport,salesrep,retailsales,req,expreq,comreq,educreq,compreq,orgreq,manuf,transcom,bankreal,trade,busservice,othservice,missind,ownership,black,female,adm,boston,college,zyearsexp,zofjobs,sumq,zsumq,sumq_med,half,qall,qallxb,qblack,qblackxb,qwhite,qwhitexb,qall_med,qallxb_med,qblack_med,qblackxb_med,qwhite_med,qwhitexb_med
1521,298,18,4,3,7,0,0,0,1,274,4,0,0,0,0,Brendan,m,w,0.0,1.0,0.0,b,s,140.0,0.72772217,0.09640764,9.819562,0.23958375,0.08863283,9.081825,1.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,1,0,-0.16709231011458517,-0.5425166751855762,0.8329076898854149,-1.3578022774749445,0,1,0.055322655867895816,0.055322655867895816,0.040206920268498196,0.033481104175480725,0.07046341573920768,0.09430114426857572,0,0,0,0,0,1
2800,b,3,4,4,5,0,0,0,1,313,5,1,0,1,0,Latonya,f,b,0.0,1.0,0.0,c,a,951.0,0.07601943,0.44090852,9.986772,0.27527726,0.084796116,9.041803,1.0,,,0.0,,,,,0.0,0.006230256,0.833582,10.515479,0.13342401,0.262636,9.863707,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,1,1,0,0,-0.5635549411781806,0.2777429361629978,2.4364450588218194,-0.43702891840311037,0,1,0.04538851164485921,0.04538851164485921,0.03885910483460793,0.022744151773919776,0.05139143688975452,0.04360400369796672,0,0,0,0,0,0
3761,b,5,4,4,4,0,0,0,1,313,5,1,0,1,0,Ebony,f,b,0.0,1.0,0.0,c,a,1124.0,0.98949564,0.0048631253,9.4743185,0.25740963,0.04815378,8.6976795,1.0,,,1.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1,1,1,0,0,-0.7617862567099783,0.2777429361629978,2.2382137432900215,-0.550856084399565,0,1,0.04376934508182966,0.04376934508182966,0.0369807277954742,0.031465091000356736,0.050054897037076024,0.032206808996580245,0,0,0,0,0,0
2225,b,228,4,4,11,0,0,0,1,387,6,0,0,1,1,Kristen,f,w,0.0,1.0,0.0,b,a,859.0,0.58686215,0.33786622,10.29106,0.18047258,0.1324186,9.40063,1.0,some,,0.0,,,,,0.0,0.014355401,0.9687805,10.664411,0.09783972,0.2579791,9.808792,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private,0,1,1,1,0,0.6258329520126058,0.2777429361629978,3.6258329520126056,0.24593407757561656,1,1,0.12723394221379292,0.12723394221379292,0.1265294551967499,0.145951863395974,0.13261951771437025,0.16383383333755758,1,1,1,1,1,1
1315,b,17,4,3,6,0,1,0,0,313,5,1,1,1,0,Latonya,f,b,1.0,0.0,0.0,c,a,668.0,,,,,,,1.0,,,0.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1,1,1,0,0,-0.3653236256463829,-0.5425166751855762,3.6346763743536172,0.25101209312571576,1,1,0.04983008420898629,0.04983008420898629,0.04181648459473813,0.035520642947072655,0.05554359200040988,0.05887771437794393,0,0,0,0,0,0
325,b,10,4,4,4,0,0,0,1,313,5,1,0,1,0,Jill,f,w,0.0,1.0,0.0,c,a,478.0,0.08073567,0.88837385,10.408828,0.23368677,0.087285355,9.532859,1.0,,,0.0,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private,0,1,1,0,0,-0.7617862567099783,0.2777429361629978,2.2382137432900215,-0.550856084399565,0,1,0.04376934508182966,0.04376934508182966,0.0369807277954742,0.031465091000356736,0.050054897037076024,0.032206808996580245,0,0,0,0,0,0
1228,b,16,2,2,6,0,0,0,0,189,1,0,0,1,0,Meredith,f,w,0.0,1.0,0.0,c,a,653.0,0.9714688,0.024071502,9.92974,0.17001754,0.14969294,9.321793,0.0,some,,1.0,16.7,61.0,,,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit,0,1,1,0,0,-0.3653236256463829,-1.3627762865341502,0.6346763743536171,-1.471629443471399,0,1,0.034076034627820675,0.034076034627820675,0.03384550902441553,0.03068487150476733,0.03461152573974397,0.019351797953223168,0,0,0,0,0,0
3781,b,5,4,4,4,0,0,0,1,313,5,1,0,1,0,Latoya,f,b,0.0,1.0,0.0,c,a,1131.0,0.95459735,0.042803545,10.276773,0.19744441,0.10937959,9.304468,1.0,,,1.0,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1,1,1,0,0,-0.7617862567099783,0.2777429361629978,2.2382137432900215,-0.550856084399565,0,1,0.04376934508182966,0.04376934508182966,0.0369807277954742,0.04714428707323952,0.050054897037076024,0.026122547211763936,0,0,0,0,0,0
4591,228,8,4,4,8,0,0,0,0,13,1,0,0,1,0,Tremayne,m,b,0.0,1.0,0.0,b,s,77.0,0.58686215,0.33786622,10.29106,0.18047258,0.1324186,9.40063,1.0,some,,1.0,288.0,800.0,,,0.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private,1,0,0,1,0,0.031139005417212574,0.2777429361629978,1.0311390054172125,-1.24397511147849,0,1,0.036761279718605815,0.036761279718605815,0.03741390687946225,0.03758649488143482,0.036619623951813174,0.03449187628412804,0,0,0,0,0,0
4371,a,72b,4,4,6,0,0,0,0,285,4,1,0,1,0,Tanisha,f,b,0.0,1.0,0.0,b,s,360.0,0.18953584,0.66560185,10.342871,0.17312811,0.13605343,9.4743185,1.0,,,1.0,,,,,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Public,1,1,0,1,0,-0.3653236256463829,0.2777429361629978,1.6346763743536172,-0.8974155979390274,0,1,0.03822182636968442,0.03822182636968442,0.03409452673530628,0.029470236303190202,0.04066042320108677,0.07217879019820302,0,0,0,0,0,0
4400,a,79b,4,4,8,0,0,0,0,13,1,0,0,1,0,Greg,m,w,0.0,1.0,1.0,b,s,366.0,0.090286106,0.7915025,10.597809,0.08046371,0.5225287,10.567103,1.0,2,,1.0,22.5,650.0,,,0.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private,0,0,0,1,0,0.031139005417212574,0.2777429361629978,1.0311390054172125,-1.24397511147849,0,1,0.036761279718605815,0.036761279718605815,0.03741390687946225,0.061964558615537645,0.036619623951813174,0.04659402464468802,0,0,0,1,0,0
668,b,12,3,3,3,0,1,1,0,316,6,1,1,1,0,Sarah,f,w,1.0,0.0,0.0,c,a,542.0,0.052359965,0.78635854,10.435556,0.13011211,0.28431484,9.743378,0.0,,,1.0,,149.0,,,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Private,0,1,1,0,0,-0.9600175722417761,-0.5425166751855762,4.039982427758224,0.4837444406687236,1,1,0.027504647045942597,0.027504647045942597,0.00867786556479554,0.007294270923726407,0.04932217890069804,0.03097469581690659,0,0,0,0,0,0
4038,b,6,4,4,8,0,1,0,1,379,6,0,1,1,1,Tamika,f,b,1.0,0.0,0.0,c,a,1173.0,0.0145169925,0.97367543,10.565582,0.11620284,0.15647578,9.718663,1.0,some,,0.0,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Private,1,1,1,0,0,0.031139005417212574,0.2777429361629978,5.031139005417213,1.0528802706509965,1,1,0.14321100333142645,0.14321100333142645,0.13189235798088572,0.20593180183586118,0.15798290806543708,0.15850144557887003,1,1,1,1,1,1
782,b,13,4,5,3,0,0,1,1,34,1,0,1,1,1,Aisha,f,b,1.0,0.0,0.0,c,a,565.0,0.45430297,0.27144918,9.895607,0.24814151,0.15117194,9.291091,1.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1,1,1,0,0,-0.9600175722417761,1.0980025475115718,4.039982427758224,0.4837444406687236,1,1,0.10417212431085299,0.10417212431085299,0.0366012044675592,0.037591963132459154,0.18582295553371764,0.17775967544643323,1,1,0,0,1,1
2824,b,3,3,3,8,0,0,0,1,21,1,0,0,1,0,Sarah,f,w,0.0,1.0,0.0,c,a,959.0,0.15995018,0.34776676,9.841772,0.30479863,0.036977284,8.81031,0.0,2,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private,0,1,1,0,0,0.031139005417212574,-0.5425166751855762,2.0311390054172125,-0.6697612659461185,0,1,0.045325993185486316,0.045325993185486316,0.04465255124720533,0.04117493222075684,0.047761074074437686,0.022238539719148312,0,0,0,0,0,0
902,b,14,3,4,14,0,0,0,0,337,6,1,0,1,1,Allison,f,w,0.0,1.0,0.0,c,a,587.0,0.0027956835,0.9521402,10.453601,0.23644528,0.124980085,9.621058,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0,1,1,0,0,1.220526898607999,0.2777429361629978,4.220526898607999,0.5874155755649803,1,1,0.12855822840693276,0.12855822840693276,0.12429476582113641,0.08631704146768293,0.13005210834063557,0.12509180998906388,1,1,1,1,1,1
4378,a,74b,4,3,7,0,0,0,1,274,4,0,0,0,0,Meredith,f,w,0.0,1.0,0.0,b,s,361.0,0.58686215,0.33786622,10.29106,0.18047258,0.1324186,9.40063,1.0,,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private,0,1,0,1,0,-0.16709231011458517,-0.5425166751855762,0.8329076898854149,-1.3578022774749445,0,1,0.055322655867895816,0.055322655867895816,0.040206920268498196,0.03163296264973691,0.07046341573920768,0.1006581402178553,0,0,0,0,0,1
2241,b,23,4,3,7,0,0,0,0,337,6,1,1,1,1,Allison,f,w,1.0,0.0,0.0,c,a,862.0,0.9920427,0.004814288,8.841738,0.29509342,0.05318167,8.507345,1.0,some,,0.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0,1,1,0,0,-0.16709231011458517,-0.5425166751855762,3.832907689885415,0.3648392591221703,1,1,0.15530868361647238,0.15530868361647238,0.11529533976862444,0.1852079672037763,0.19134950902515813,0.23027348842120943,1,1,1,1,1,1
1911,255,2,1,3,10,0,0,0,1,27,1,0,0,0,0,Matthew,m,w,0.0,1.0,1.0,b,s,101.0,0.049823806,0.88361394,10.48369,0.05833986,0.55080265,10.343387,0.0,some,,0.0,511.7,60.0,511.7,60.0,0.0,0.014355401,0.9687805,10.664411,0.09783972,0.2579791,9.808792,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private,0,0,0,1,0,0.42760163648080807,-0.5425166751855762,1.4276016364808082,-1.0163207794855809,0,1,0.06133547831431068,0.06133547831431068,0.04648059556707742,0.06864094630565669,0.0757987060333795,0.07739695881340466,0,0,0,1,0,0
3814,130,5,4,4,2,0,1,1,0,267,4,1,1,1,0,Darnell,m,b,1.0,0.0,0.0,b,s,20.0,0.3424815,0.42279226,10.099547,0.19431803,0.27380133,9.654257,1.0,5,somcol,1.0,,,,,0.0,0.009229038,0.96574754,10.614352,0.09202776,0.32174078,9.8951025,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private,1,0,0,1,0,-1.158248887773574,0.2777429361629978,3.841751112226426,0.369917274672269,1,1,0.026432855435054546,0.026432855435054546,0.008156115091403406,0.00360022264447033,0.04802886800804562,0.04048613809359996,0,0,0,0,0,0
2386,b,244,4,3,8,1,1,0,1,387,6,0,1,1,1,Laurie,f,w,1.0,0.0,0.0,b,a,882.0,0.72772217,0.09640764,9.819562,0.23958375,0.08863283,9.081825,1.0,some,,0.0,35.5,415.0,35.5,415.0,0.0,0.011417697,0.9559943,10.511049,0.16841103,0.40699333,10.386931,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private,0,1,1,1,0,0.031139005417212574,-0.5425166751855762,6.031139005417213,1.627094116183368,1,1,0.18998460976888942,0.18998460976888942,0.15020207022087428,0.16662307728004877,0.21561728176188988,0.26236851237811853,1,1,1,1,1,1
1236,b,16,4,4,3,0,0,0,1,27,1,0,0,1,1,Neil,m,w,0.0,1.0,0.0,c,a,655.0,0.10295274,0.7295252,10.292552,0.23027867,0.087097056,9.384545,1.0,,,1.0,,,,,0.0,0.5308703,0.29444152,10.244059,0.21617366,0.09434806,9.266626,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0,0,1,0,0,-0.9600175722417761,0.2777429361629978,2.0399824277582237,-0.6646832503960195,0,1,0.10075315883993047,0.10075315883993047,0.09256723751749824,0.07803631517435612,0.11187995839204329,0.05990679157119168,1,1,1,1,1,0
2819,b,3,4,4,21,0,1,0,1,313,5,0,1,1,1,Latoya,f,b,1.0,0.0,0.0,c,a,957.0,0.08073567,0.88837385,10.408828,0.23368677,0.087285355,9.532859,1.0,,,1.0,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,1,1,0,0,2.6081461073305827,0.2777429361629978,7.608146107330583,2.5326334286049046,1,1,0.19982991702700847,0.19982991702700847,0.2056861318843961,0.28023716789943054,0.20151433123354956,0.1760296244503627,1,1,1,1,1,1
1546,b,180,4,6,7,0,0,0,1,257,4,0,0,0,1,Latoya,f,b,0.0,1.0,0.0,b,a,712.0,0.009224333,0.96591455,10.144078,0.17773129,0.1453947,9.593764,1.0,,,0.0,,,,,,0.18926018,0.7250901,10.442609,0.119616345,0.3736331,9.918869,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1,1,1,1,0,-0.16709231011458517,1.9182621588601458,1.8329076898854149,-0.7835884319425729,0,1,0.13686010370059176,0.13686010370059176,0.10374884119387989,0.08681252416231966,0.16905221296054784,0.22879945263549284,1,1,1,1,1,1
3751,b,5,4,4,6,0,0,0,1,313,5,1,0,1,0,Latonya,f,b,0.0,1.0,0.0,c,a,1120.0,0.11662389,0.72833925,10.287047,0.13984276,0.36563608,9.933725,1.0,,,1.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1,1,1,0,0,-0.3653236256463829,0.2777429361629978,2.6346763743536172,-0.32320175240665583,0,1,0.04705550921347063,0.04705550921347063,0.04081446504901628,0.03522960578069946,0.05275620829787936,0.033400662128690146,0,0,0,0,0,0
4120,60,60,1,3,10,0,0,0,1,27,1,0,0,0,0,Leroy,m,b,0.0,1.0,0.0,b,s,269.0,0.3424815,0.42279226,10.099547,0.19431803,0.27380133,9.654257,0.0,some,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1,0,0,1,0,0.42760163648080807,-0.5425166751855762,1.4276016364808082,-1.0163207794855809,0,1,0.06133547831431068,0.06133547831431068,0.04648059556707742,0.06864094630565669,0.0757987060333795,0.07739695881340466,0,0,0,1,0,0
175,366,1,4,3,7,0,0,0,1,274,4,0,0,0,0,Anne,f,w,0.0,1.0,0.0,b,s,201.0,0.18953584,0.66560185,10.342871,0.17312811,0.13605343,9.4743185,1.0,some,,0.0,,,,,0.0,0.0015547703,0.99717313,11.049826,0.03858657,0.42162544,10.347083,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private,0,1,0,1,0,-0.16709231011458517,-0.5425166751855762,0.8329076898854149,-1.3578022774749445,0,1,0.055322655867895816,0.055322655867895816,0.040206920268498196,0.06144143351449776,0.07046341573920768,0.0946536894864829,0,0,0,1,0,1
4340,311,7,4,3,7,0,0,0,1,274,4,0,0,0,0,Jermaine,m,b,0.0,1.0,0.0,b,s,151.0,0.58686215,0.33786622,10.29106,0.18047258,0.1324186,9.40063,1.0,,,1.0,76.4,700.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private,1,0,0,1,0,-0.16709231011458517,-0.5425166751855762,0.8329076898854149,-1.3578022774749445,0,1,0.055322655867895816,0.055322655867895816,0.040206920268498196,0.05548977348944709,0.07046341573920768,0.08804692798080593,0,0,0,1,0,1
3586,172,47,4,3,7,0,0,0,1,274,4,0,0,0,0,Jamal,m,b,0.0,1.0,1.0,b,s,40.0,0.011417697,0.9559943,10.511049,0.16841103,0.40699333,10.386931,1.0,some,,0.0,10.3,180.0,20.0,200.0,0.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private,1,0,0,1,0,-0.16709231011458517,-0.5425166751855762,0.8329076898854149,-1.3578022774749445,0,1,0.055322655867895816,0.055322655867895816,0.040206920268498196,0.046169167454588884,0.07046341573920768,0.11147879183822468,0,0,0,0,0,1
3587,47,47,4,3,7,0,0,0,1,274,4,0,0,0,0,Jamal,m,b,0.0,1.0,0.0,b,s,262.0,0.14484343,0.71607727,9.967776,0.06885808,0.263203,9.643809,1.0,,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private,1,0,0,1,0,-0.16709231011458517,-0.5425166751855762,0.8329076898854149,-1.3578022774749445,0,1,0.055322655867895816,0.055322655867895816,0.040206920268498196,0.033481104175480725,0.07046341573920768,0.09430114426857572,0,0,0,0,0,1
1275,408,16,4,4,14,0,1,0,0,13,1,1,0,1,1,Tyrone,m,b,1.0,0.0,0.0,b,s,240.0,0.090286106,0.7915025,10.597809,0.08046371,0.5225287,10.567103,1.0,3,somcol,1.0,9.1,,,,0.0,0.009450125,0.9693009,10.666441,0.09253938,0.21677259,9.809012,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Public,1,0,0,1,0,1.220526898607999,0.2777429361629978,5.220526898607999,1.161629421097352,1,1,0.1060463887552639,0.1060463887552639,0.12012853158345865,0.1003697270174308,0.09353556262023882,0.08159498247828162,1,1,1,1,1,1
1444,b,179,3,5,4,0,0,0,1,443,4,0,0,1,1,Kristen,f,w,0.0,1.0,1.0,b,a,693.0,0.3424815,0.42279226,10.099547,0.19431803,0.27380133,9.654257,0.0,,,0.0,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private,0,1,1,1,0,-0.7617862567099783,1.0980025475115718,2.2382137432900215,-0.550856084399565,0,1,0.10382416087751722,0.10382416087751722,0.09639998124870913,0.09048958722830425,0.11433755950702146,0.13472411697134007,1,1,1,1,1,1
3855,a,51b,4,3,7,0,0,0,1,274,4,0,0,0,0,Ebony,f,b,0.0,1.0,0.0,b,s,343.0,0.018669743,0.8738047,10.039984,0.27488542,0.09255943,9.381095,1.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1,1,0,1,0,-0.16709231011458517,-0.5425166751855762,0.8329076898854149,-1.3578022774749445,0,1,0.055322655867895816,0.055322655867895816,0.040206920268498196,0.03163296264973691,0.07046341573920768,0.1006581402178553,0,0,0,0,0,1
865,b,133,3,5,4,0,0,0,1,443,4,0,0,1,1,Kenya,f,b,0.0,1.0,0.0,b,a,578.0,0.58686215,0.33786622,10.29106,0.18047258,0.1324186,9.40063,0.0,,,0.0,,,,,0.0,0.04157351,0.8992628,10.444707,0.15363722,0.18103878,9.668335,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private,1,1,1,1,0,-0.7617862567099783,1.0980025475115718,2.2382137432900215,-0.550856084399565,0,1,0.10382416087751722,0.10382416087751722,0.09639998124870913,0.1363583552679824,0.11433755950702146,0.16736678000144478,1,1,1,1,1,1
824,b,13,2,3,3,0,1,0,1,387,6,1,0,1,0,Carrie,f,w,0.0,1.0,0.0,c,a,576.0,0.9452907,0.04833031,9.8924265,0.25186488,0.055981595,8.93406,0.0,some,,0.0,,,,,0.0,0.025218466,0.9183193,10.77931,0.04297514,0.35190135,10.068069,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private,0,1,1,0,0,-0.9600175722417761,-0.5425166751855762,3.0399824277582237,-0.09046940486364798,0,1,0.03285927621762573,0.03285927621762573,0.03361120571331717,0.03202804400256716,0.03213645390499336,0.01756003190041358,0,0,0,0,0,0
4594,a,81b,4,4,14,0,1,0,0,13,1,1,0,1,1,Allison,f,w,1.0,0.0,0.0,b,s,368.0,0.049823806,0.88361394,10.48369,0.05833986,0.55080265,10.343387,1.0,,,0.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,1,0,1,0,1.220526898607999,0.2777429361629978,5.220526898607999,1.161629421097352,1,1,0.1060463887552639,0.1060463887552639,0.12012853158345865,0.1460230868767668,0.09353556262023882,0.10012585381430733,1,1,1,1,1,1
4419,b,8,3,3,6,0,1,0,0,379,6,1,1,1,0,Sarah,f,w,1.0,0.0,0.0,c,a,1247.0,0.0021749989,0.78926677,10.247857,0.29945704,0.071178846,9.366147,0.0,5,colp,1.0,15.4,248.0,,,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit,0,1,1,0,0,-0.3653236256463829,-0.5425166751855762,3.6346763743536172,0.25101209312571576,1,1,0.04983008420898629,0.04983008420898629,0.04181648459473813,0.02046173469175334,0.05554359200040988,0.03703046760498726,0,0,0,0,0,0
1550,b,181,3,5,13,0,0,0,1,27,1,1,0,1,1,Sarah,f,w,0.0,1.0,0.0,b,a,713.0,0.011417697,0.9559943,10.511049,0.16841103,0.40699333,10.386931,0.0,,,0.0,,,,,,0.031583674,0.9133695,10.558777,0.13673589,0.21400186,9.727764,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0,1,1,1,0,1.0222955830762013,1.0980025475115718,5.022295583076201,1.0478022551008972,1,1,0.14620678078659466,0.14620678078659466,0.13695371696342262,0.12393864784010772,0.15515276216015667,0.1881030421730832,1,1,1,1,1,1
1474,b,18,4,4,7,0,0,0,1,329,6,0,0,1,0,Kristen,f,w,0.0,1.0,0.0,c,a,700.0,0.45430297,0.27144918,9.895607,0.24814151,0.15117194,9.291091,1.0,,,0.0,26.2,0.0,,,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Public,0,1,1,0,0,-0.16709231011458517,0.2777429361629978,1.8329076898854149,-0.7835884319425729,0,1,0.043708629840596244,0.043708629840596244,0.042548829292774884,0.06380789564535329,0.04650072379937187,0.04285245701538323,0,0,0,1,0,0
1472,b,18,4,4,7,0,1,0,1,195,1,0,1,1,0,Anne,f,w,1.0,0.0,0.0,c,a,700.0,0.9714688,0.024071502,9.92974,0.17001754,0.14969294,9.321793,1.0,,,0.0,26.2,0.0,,,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Public,0,1,1,0,0,-0.16709231011458517,0.2777429361629978,3.832907689885415,0.3648392591221703,1,1,0.05659902711093161,0.05659902711093161,0.05175458069781565,0.06764413711242732,0.06300519126847007,0.043636635665900064,0,0,0,1,0,0
4782,b,9,3,3,18,0,0,0,1,263,4,1,0,1,1,Brendan,m,w,0.0,1.0,1.0,c,s,1338.0,0.0021749989,0.78926677,10.247857,0.29945704,0.071178846,9.366147,0.0,some,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0,0,0,0,0,2.0134521607351896,-0.5425166751855762,6.01345216073519,1.6169380850831696,1,1,0.16682839259447718,0.16682839259447718,0.1634792159761308,0.24824160406523882,0.17092395662649462,0.12994437567484202,1,1,1,1,1,1
